ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451379,64549,2451497,3046,67273,1005447,3621,28548,7907,1111442,1023,4797,2,7,3,5,227,32,40,59.52,94.63,67.18,1098.00,2687.20,2380.80,3785.20,80.61,0.00,1703.20,2687.20,2767.81,4390.40,4471.01,306.40
2451379,64549,2451428,1933,67273,1005447,3621,28548,7907,1111442,1023,4797,55,22,13,4,248,32,3,24.49,29.14,4.95,72.57,14.85,73.47,87.42,0.29,0.00,19.23,14.85,15.14,34.08,34.37,-58.62
2451379,64549,2451462,15937,67273,1005447,3621,28548,7907,1111442,1023,4797,4,13,11,5,169,32,37,92.05,273.38,49.20,8294.66,1820.40,3405.85,10115.06,163.83,0.00,1213.60,1820.40,1984.23,3034.00,3197.83,-1585.45
2451379,64549,2451391,11521,67273,1005447,3621,28548,7907,1111442,1023,4797,56,10,3,5,117,32,54,48.67,123.13,102.19,1130.76,5518.26,2628.18,6649.02,386.27,0.00,1130.22,5518.26,5904.53,6648.48,7034.75,2890.08
2451517,31608,2451570,8431,88444,869059,5674,16336,33131,1695169,4228,25643,20,1,1,3,218,33,86,95.64,159.71,71.86,7555.10,6179.96,8225.04,13735.06,308.99,0.00,5905.62,6179.96,6488.95,12085.58,12394.57,-2045.08
2451517,31608,2451536,12926,88444,869059,5674,16336,33131,1695169,4228,25643,37,10,20,4,78,33,3,23.57,31.34,14.10,51.72,42.30,70.71,94.02,2.53,0.00,5.64,42.30,44.83,47.94,50.47,-28.41
2451517,31608,2451576,16490,88444,869059,5674,16336,33131,1695169,4228,25643,44,25,16,4,112,33,31,98.28,283.04,246.24,1140.80,7633.44,3046.68,8774.24,152.66,0.00,1666.87,7633.44,7786.10,9300.31,9452.97,4586.76
2451517,31608,2451612,7090,88444,869059,5674,16336,33131,1695169,4228,25643,31,4,20,4,151,33,26,58.85,73.56,38.98,899.08,1013.48,1530.10,1912.56,60.80,0.00,382.46,1013.48,1074.28,1395.94,1456.74,-516.62
2451517,31608,2451582,5407,88444,869059,5674,16336,33131,1695169,4228,25643,28,7,13,2,211,33,21,83.48,170.29,103.87,1394.82,2181.27,1753.08,3576.09,65.43,0.00,1179.99,2181.27,2246.70,3361.26,3426.69,428.19
2451517,31608,2451631,1807,88444,869059,5674,16336,33131,1695169,4228,25643,16,1,20,2,201,33,87,99.48,239.74,33.56,17937.66,2919.72,8654.76,20857.38,184.52,613.14,10428.69,2306.58,2491.10,12735.27,12919.79,-6348.18
2451517,31608,2451566,17581,88444,869059,5674,16336,33131,1695169,4228,25643,20,7,10,3,179,33,84,12.17,33.22,12.62,1730.40,1060.08,1022.28,2790.48,63.60,0.00,641.76,1060.08,1123.68,1701.84,1765.44,37.80
2451517,31608,2451570,3673,88444,869059,5674,16336,33131,1695169,4228,25643,10,26,15,3,241,33,11,79.96,188.70,7.54,1992.76,82.94,879.56,2075.70,2.48,0.00,498.08,82.94,85.42,581.02,583.50,-796.62
2451517,31608,2451583,14282,88444,869059,5674,16336,33131,1695169,4228,25643,37,28,11,2,176,33,7,36.32,70.46,54.95,108.57,384.65,254.24,493.22,3.84,0.00,177.52,384.65,388.49,562.17,566.01,130.41
2451517,31608,2451519,3955,88444,869059,5674,16336,33131,1695169,4228,25643,13,25,16,2,135,33,65,73.89,191.37,99.51,5970.90,6468.15,4802.85,12439.05,517.45,0.00,3233.75,6468.15,6985.60,9701.90,10219.35,1665.30
2451517,31608,2451610,9076,88444,869059,5674,16336,33131,1695169,4228,25643,10,7,2,5,208,33,57,98.95,131.60,121.07,600.21,6900.99,5640.15,7501.20,621.08,0.00,2550.18,6900.99,7522.07,9451.17,10072.25,1260.84
2451517,31608,2451621,7544,88444,869059,5674,16336,33131,1695169,4228,25643,46,19,16,2,118,33,8,50.93,58.56,43.92,117.12,351.36,407.44,468.48,3.51,0.00,4.64,351.36,354.87,356.00,359.51,-56.08
2451328,78353,2451355,5629,56679,1142880,1081,39282,47435,1683458,1885,16086,7,25,2,1,70,34,5,85.54,100.93,52.48,242.25,262.40,427.70,504.65,13.12,0.00,80.70,262.40,275.52,343.10,356.22,-165.30
2451328,78353,2451388,1348,56679,1142880,1081,39282,47435,1683458,1885,16086,26,2,17,5,213,34,41,28.24,78.78,41.75,1518.23,1711.75,1157.84,3229.98,17.11,0.00,1130.37,1711.75,1728.86,2842.12,2859.23,553.91
2451328,78353,2451367,2266,56679,1142880,1081,39282,47435,1683458,1885,16086,19,10,15,4,93,34,77,66.31,174.39,125.56,3759.91,9668.12,5105.87,13428.03,386.72,0.00,6176.17,9668.12,10054.84,15844.29,16231.01,4562.25
2451328,78353,2451401,7195,56679,1142880,1081,39282,47435,1683458,1885,16086,40,7,4,2,110,34,96,41.23,77.92,77.14,74.88,7405.44,3958.08,7480.32,148.10,0.00,3665.28,7405.44,7553.54,11070.72,11218.82,3447.36
2451328,78353,2451420,13102,56679,1142880,1081,39282,47435,1683458,1885,16086,38,8,3,3,216,34,94,18.44,25.81,10.84,1407.18,1018.96,1733.36,2426.14,10.18,0.00,581.86,1018.96,1029.14,1600.82,1611.00,-714.40
2451328,78353,2451421,7993,56679,1142880,1081,39282,47435,1683458,1885,16086,10,7,2,5,141,34,55,71.17,196.42,143.38,2917.20,7885.90,3914.35,10803.10,315.43,0.00,431.75,7885.90,8201.33,8317.65,8633.08,3971.55
2451328,78353,2451386,13804,56679,1142880,1081,39282,47435,1683458,1885,16086,46,19,9,5,201,34,52,52.68,150.66,75.33,3917.16,3917.16,2739.36,7834.32,9.40,3760.47,1174.68,156.69,166.09,1331.37,1340.77,-2582.67
2451328,78353,2451355,136,56679,1142880,1081,39282,47435,1683458,1885,16086,1,28,9,5,214,34,48,59.41,141.39,57.96,4004.64,2782.08,2851.68,6786.72,111.28,0.00,610.56,2782.08,2893.36,3392.64,3503.92,-69.60
2451328,78353,2451400,8824,56679,1142880,1081,39282,47435,1683458,1885,16086,37,13,15,3,241,34,26,90.63,265.54,249.60,414.44,6489.60,2356.38,6904.04,124.60,259.58,2209.22,6230.02,6354.62,8439.24,8563.84,3873.64
2451328,78353,2451406,4708,56679,1142880,1081,39282,47435,1683458,1885,16086,20,8,19,3,47,34,70,81.95,117.18,17.57,6972.70,1229.90,5736.50,8202.60,110.69,0.00,574.00,1229.90,1340.59,1803.90,1914.59,-4506.60
2451328,78353,2451409,15313,56679,1142880,1081,39282,47435,1683458,1885,16086,16,2,12,5,235,34,29,31.69,62.74,55.21,218.37,1601.09,919.01,1819.46,0.00,0.00,873.19,1601.09,1601.09,2474.28,2474.28,682.08
2451328,78353,2451417,10262,56679,1142880,1081,39282,47435,1683458,1885,16086,19,10,2,3,241,34,15,88.55,170.90,54.68,1743.30,820.20,1328.25,2563.50,65.61,0.00,640.80,820.20,885.81,1461.00,1526.61,-508.05
2451328,78353,2451415,14864,56679,1142880,1081,39282,47435,1683458,1885,16086,13,14,19,2,108,34,98,84.37,165.36,71.10,9237.48,6967.80,8268.26,16205.28,124.02,766.45,486.08,6201.35,6325.37,6687.43,6811.45,-2066.91
2451889,42440,2451936,12247,90495,1378316,3290,31464,32170,1831235,5680,41854,50,13,15,3,144,35,82,48.03,73.96,22.92,4185.28,1879.44,3938.46,6064.72,18.79,0.00,2789.64,1879.44,1898.23,4669.08,4687.87,-2059.02
2451889,42440,2451938,4739,90495,1378316,3290,31464,32170,1831235,5680,41854,43,2,2,2,62,35,3,88.91,130.69,3.92,380.31,11.76,266.73,392.07,0.35,0.00,137.22,11.76,12.11,148.98,149.33,-254.97
2451889,42440,2451892,13304,90495,1378316,3290,31464,32170,1831235,5680,41854,25,26,15,1,257,35,10,25.49,52.76,12.13,406.30,121.30,254.90,527.60,2.42,0.00,58.00,121.30,123.72,179.30,181.72,-133.60
2451889,42440,2451922,12923,90495,1378316,3290,31464,32170,1831235,5680,41854,14,2,16,2,81,35,15,29.09,73.59,11.03,938.40,165.45,436.35,1103.85,3.07,62.87,132.45,102.58,105.65,235.03,238.10,-333.77
2451889,42440,2451982,17189,90495,1378316,3290,31464,32170,1831235,5680,41854,14,5,18,1,281,35,32,84.10,206.04,30.90,5604.48,988.80,2691.20,6593.28,79.10,0.00,725.12,988.80,1067.90,1713.92,1793.02,-1702.40
2451889,42440,2451906,9506,90495,1378316,3290,31464,32170,1831235,5680,41854,41,5,18,3,138,35,37,70.28,200.29,104.15,3557.18,3853.55,2600.36,7410.73,38.53,0.00,222.00,3853.55,3892.08,4075.55,4114.08,1253.19
2451889,42440,2451952,16405,90495,1378316,3290,31464,32170,1831235,5680,41854,53,8,16,2,135,35,95,13.14,29.82,19.08,1020.30,1812.60,1248.30,2832.90,36.25,0.00,1217.90,1812.60,1848.85,3030.50,3066.75,564.30
2451889,42440,2451944,10424,90495,1378316,3290,31464,32170,1831235,5680,41854,53,23,20,5,80,35,82,18.11,34.77,3.47,2566.60,284.54,1485.02,2851.14,8.53,0.00,1197.20,284.54,293.07,1481.74,1490.27,-1200.48
2451889,42440,2451983,13165,90495,1378316,3290,31464,32170,1831235,5680,41854,8,19,18,3,131,35,16,77.39,152.45,44.21,1731.84,707.36,1238.24,2439.20,0.00,0.00,341.44,707.36,707.36,1048.80,1048.80,-530.88
2451889,42440,2451965,11816,90495,1378316,3290,31464,32170,1831235,5680,41854,50,11,16,1,96,35,65,8.32,20.96,11.73,599.95,762.45,540.80,1362.40,0.00,0.00,558.35,762.45,762.45,1320.80,1320.80,221.65
2451889,42440,2451932,13645,90495,1378316,3290,31464,32170,1831235,5680,41854,29,8,12,2,169,35,4,41.77,125.31,71.42,215.56,285.68,167.08,501.24,25.71,0.00,10.00,285.68,311.39,295.68,321.39,118.60
2451889,42440,2452008,12920,90495,1378316,3290,31464,32170,1831235,5680,41854,35,25,18,3,28,35,51,43.08,62.89,53.45,481.44,2725.95,2197.08,3207.39,81.77,0.00,256.53,2725.95,2807.72,2982.48,3064.25,528.87
2451889,42440,2451943,8045,90495,1378316,3290,31464,32170,1831235,5680,41854,38,14,13,3,53,35,94,94.33,275.44,82.63,18124.14,7767.22,8867.02,25891.36,39.61,3805.93,5695.46,3961.29,4000.90,9656.75,9696.36,-4905.73
2451889,42440,2451933,2234,90495,1378316,3290,31464,32170,1831235,5680,41854,31,11,13,3,110,35,38,84.90,135.84,71.99,2426.30,2735.62,3226.20,5161.92,27.35,0.00,980.40,2735.62,2762.97,3716.02,3743.37,-490.58
2451973,61232,2452037,3687,32782,1743944,5506,19115,59321,467323,7048,23010,49,9,8,1,141,36,83,86.21,154.31,58.63,7941.44,4866.29,7155.43,12807.73,145.98,0.00,2689.20,4866.29,5012.27,7555.49,7701.47,-2289.14
2451973,61232,2452089,791,32782,1743944,5506,19115,59321,467323,7048,23010,19,1,2,3,244,36,76,92.79,172.58,31.06,10755.52,2360.56,7052.04,13116.08,165.23,0.00,130.72,2360.56,2525.79,2491.28,2656.51,-4691.48
2451973,61232,2452014,731,32782,1743944,5506,19115,59321,467323,7048,23010,33,13,7,5,300,36,33,72.55,161.06,80.53,2657.49,2657.49,2394.15,5314.98,53.14,0.00,1700.49,2657.49,2710.63,4357.98,4411.12,263.34
2451973,61232,2452008,8293,32782,1743944,5506,19115,59321,467323,7048,23010,33,29,16,4,235,36,17,2.31,5.12,1.02,69.70,17.34,39.27,87.04,1.56,0.00,35.53,17.34,18.90,52.87,54.43,-21.93
2451973,61232,2452083,2707,32782,1743944,5506,19115,59321,467323,7048,23010,59,25,6,4,52,36,77,13.47,15.35,5.06,792.33,389.62,1037.19,1181.95,19.48,0.00,0.00,389.62,409.10,389.62,409.10,-647.57
2451973,61232,2452060,4817,32782,1743944,5506,19115,59321,467323,7048,23010,59,7,8,2,136,36,62,88.75,154.42,146.69,479.26,9094.78,5502.50,9574.04,90.94,0.00,1722.98,9094.78,9185.72,10817.76,10908.70,3592.28
2451973,61232,2452060,1287,32782,1743944,5506,19115,59321,467323,7048,23010,41,25,12,4,266,36,8,3.01,3.79,2.84,7.60,22.72,24.08,30.32,0.07,21.81,5.12,0.91,0.98,6.03,6.10,-23.17
2451973,61232,2452032,14255,32782,1743944,5506,19115,59321,467323,7048,23010,41,21,4,4,27,36,53,35.38,68.99,36.56,1718.79,1937.68,1875.14,3656.47,135.63,0.00,1279.42,1937.68,2073.31,3217.10,3352.73,62.54
2451973,61232,2452058,17607,32782,1743944,5506,19115,59321,467323,7048,23010,17,11,10,2,34,36,75,40.94,81.47,3.25,5866.50,243.75,3070.50,6110.25,0.00,0.00,1710.75,243.75,243.75,1954.50,1954.50,-2826.75
2451973,61232,2452092,2657,32782,1743944,5506,19115,59321,467323,7048,23010,59,1,19,5,41,36,100,28.71,81.82,5.72,7610.00,572.00,2871.00,8182.00,5.37,34.32,572.00,537.68,543.05,1109.68,1115.05,-2333.32
2451973,61232,2451979,12139,32782,1743944,5506,19115,59321,467323,7048,23010,3,23,12,2,42,36,53,71.93,98.54,47.29,2716.25,2506.37,3812.29,5222.62,0.00,0.00,1252.92,2506.37,2506.37,3759.29,3759.29,-1305.92
2451973,61232,2451984,12193,32782,1743944,5506,19115,59321,467323,7048,23010,29,17,16,3,120,36,65,17.34,28.09,16.01,785.20,1040.65,1127.10,1825.85,31.21,0.00,54.60,1040.65,1071.86,1095.25,1126.46,-86.45
2451973,61232,2452038,8799,32782,1743944,5506,19115,59321,467323,7048,23010,19,25,3,1,209,36,55,27.25,77.39,17.02,3320.35,936.10,1498.75,4256.45,65.52,0.00,978.45,936.10,1001.62,1914.55,1980.07,-562.65
2451973,61232,2452010,13993,32782,1743944,5506,19115,59321,467323,7048,23010,15,29,9,1,283,36,95,86.47,225.68,173.77,4931.45,16508.15,8214.65,21439.60,660.32,0.00,1286.30,16508.15,17168.47,17794.45,18454.77,8293.50
2451540,67832,2451558,16492,9872,1545781,4443,21952,9872,1545781,4443,21952,8,10,4,5,16,37,61,81.13,180.10,151.28,1758.02,9228.08,4948.93,10986.10,184.56,0.00,1098.61,9228.08,9412.64,10326.69,10511.25,4279.15
2451540,67832,2451621,7573,9872,1545781,4443,21952,9872,1545781,4443,21952,4,1,9,5,198,37,100,9.51,25.86,25.08,78.00,2508.00,951.00,2586.00,50.16,0.00,206.00,2508.00,2558.16,2714.00,2764.16,1557.00
2451540,67832,2451606,12754,9872,1545781,4443,21952,9872,1545781,4443,21952,13,2,7,4,234,37,97,8.74,17.65,15.17,240.56,1471.49,847.78,1712.05,0.00,0.00,342.41,1471.49,1471.49,1813.90,1813.90,623.71
2451540,67832,2451574,160,9872,1545781,4443,21952,9872,1545781,4443,21952,7,7,14,4,274,37,67,7.84,11.36,3.18,548.06,213.06,525.28,761.12,10.65,0.00,288.77,213.06,223.71,501.83,512.48,-312.22
2451540,67832,2451622,8320,9872,1545781,4443,21952,9872,1545781,4443,21952,34,7,20,4,105,37,51,64.03,125.49,27.60,4992.39,1407.60,3265.53,6399.99,126.68,0.00,959.82,1407.60,1534.28,2367.42,2494.10,-1857.93
2451540,67832,2451656,3481,9872,1545781,4443,21952,9872,1545781,4443,21952,20,7,10,3,29,37,23,45.25,132.58,62.31,1616.21,1433.13,1040.75,3049.34,57.32,0.00,213.44,1433.13,1490.45,1646.57,1703.89,392.38
2451540,67832,2451609,913,9872,1545781,4443,21952,9872,1545781,4443,21952,22,25,14,5,286,37,65,64.72,152.09,13.68,8996.65,889.20,4206.80,9885.85,17.78,0.00,4745.00,889.20,906.98,5634.20,5651.98,-3317.60
2451540,67832,2451579,6655,9872,1545781,4443,21952,9872,1545781,4443,21952,20,7,4,2,87,37,28,39.63,53.10,40.35,357.00,1129.80,1109.64,1486.80,45.19,0.00,416.08,1129.80,1174.99,1545.88,1591.07,20.16
2451540,67832,2451638,16921,9872,1545781,4443,21952,9872,1545781,4443,21952,43,19,15,3,281,37,26,82.12,167.52,155.79,304.98,4050.54,2135.12,4355.52,283.53,0.00,1175.98,4050.54,4334.07,5226.52,5510.05,1915.42
2451540,67832,2451600,4333,9872,1545781,4443,21952,9872,1545781,4443,21952,7,10,18,5,72,37,69,22.87,45.74,5.03,2808.99,347.07,1578.03,3156.06,27.76,0.00,251.85,347.07,374.83,598.92,626.68,-1230.96
2451540,67832,2451622,1357,9872,1545781,4443,21952,9872,1545781,4443,21952,46,16,7,2,227,37,5,23.05,50.47,45.42,25.25,227.10,115.25,252.35,6.81,0.00,111.00,227.10,233.91,338.10,344.91,111.85
2451540,67832,2451558,572,9872,1545781,4443,21952,9872,1545781,4443,21952,13,20,5,2,196,37,73,84.68,116.85,85.30,2303.15,6226.90,6181.64,8530.05,373.61,0.00,3752.93,6226.90,6600.51,9979.83,10353.44,45.26
2451540,67832,2451651,13006,9872,1545781,4443,21952,9872,1545781,4443,21952,19,26,11,5,19,37,80,66.87,106.32,42.52,5104.00,3401.60,5349.60,8505.60,102.04,0.00,509.60,3401.60,3503.64,3911.20,4013.24,-1948.00
2451540,67832,2451657,15260,9872,1545781,4443,21952,9872,1545781,4443,21952,44,10,19,2,128,37,62,61.83,127.36,81.51,2842.70,5053.62,3833.46,7896.32,0.00,0.00,3316.38,5053.62,5053.62,8370.00,8370.00,1220.16
2451540,67832,2451647,17144,9872,1545781,4443,21952,9872,1545781,4443,21952,40,2,13,4,245,37,11,17.89,48.12,17.32,338.80,190.52,196.79,529.32,1.90,0.00,79.31,190.52,192.42,269.83,271.73,-6.27
2451540,67832,2451586,1510,9872,1545781,4443,21952,9872,1545781,4443,21952,43,10,20,4,41,37,25,13.02,23.69,10.89,320.00,272.25,325.50,592.25,8.16,0.00,100.50,272.25,280.41,372.75,380.91,-53.25
2451706,58174,2451794,3050,87550,500431,2112,46593,56646,1344568,36,41670,19,8,20,3,133,38,80,53.70,56.92,41.55,1229.60,3324.00,4296.00,4553.60,265.92,0.00,136.00,3324.00,3589.92,3460.00,3725.92,-972.00
2451706,58174,2451816,5960,87550,500431,2112,46593,56646,1344568,36,41670,29,14,8,1,91,38,77,81.68,120.88,84.61,2792.79,6514.97,6289.36,9307.76,195.44,0.00,1023.33,6514.97,6710.41,7538.30,7733.74,225.61
2451706,58174,2451771,13355,87550,500431,2112,46593,56646,1344568,36,41670,32,5,2,3,254,38,65,57.53,65.58,34.75,2003.95,2258.75,3739.45,4262.70,0.00,0.00,681.85,2258.75,2258.75,2940.60,2940.60,-1480.70
2451706,58174,2451773,4837,87550,500431,2112,46593,56646,1344568,36,41670,25,29,17,4,231,38,81,27.99,53.18,13.82,3188.16,1119.42,2267.19,4307.58,37.27,705.23,732.24,414.19,451.46,1146.43,1183.70,-1853.00
2451706,58174,2451823,2807,87550,500431,2112,46593,56646,1344568,36,41670,50,7,5,3,231,38,60,95.90,226.32,83.73,8555.40,5023.80,5754.00,13579.20,43.20,2863.56,0.00,2160.24,2203.44,2160.24,2203.44,-3593.76
2451706,58174,2451760,668,87550,500431,2112,46593,56646,1344568,36,41670,53,5,16,4,222,38,90,40.03,70.45,19.72,4565.70,1774.80,3602.70,6340.50,124.23,0.00,2536.20,1774.80,1899.03,4311.00,4435.23,-1827.90
2451706,58174,2451725,8147,87550,500431,2112,46593,56646,1344568,36,41670,14,14,15,2,202,38,63,23.04,66.35,45.78,1295.91,2884.14,1451.52,4180.05,93.44,547.98,501.48,2336.16,2429.60,2837.64,2931.08,884.64
2451706,58174,2451803,8467,87550,500431,2112,46593,56646,1344568,36,41670,13,19,13,1,199,38,61,1.68,2.03,1.38,39.65,84.18,102.48,123.83,0.00,0.00,6.10,84.18,84.18,90.28,90.28,-18.30
2451706,58174,2451811,15536,87550,500431,2112,46593,56646,1344568,36,41670,43,7,3,5,17,38,20,84.56,235.92,75.49,3208.60,1509.80,1691.20,4718.40,30.19,0.00,2170.40,1509.80,1539.99,3680.20,3710.39,-181.40
2451771,7639,2451841,8414,59990,963621,852,10083,35808,780901,1776,10207,35,7,10,3,59,39,55,24.63,53.20,17.55,1960.75,965.25,1354.65,2926.00,38.61,0.00,409.20,965.25,1003.86,1374.45,1413.06,-389.40
2451771,7639,2451845,12727,59990,963621,852,10083,35808,780901,1776,10207,1,29,12,4,6,39,51,14.23,34.00,15.98,919.02,814.98,725.73,1734.00,57.04,0.00,797.64,814.98,872.02,1612.62,1669.66,89.25
2451771,7639,2451812,2453,59990,963621,852,10083,35808,780901,1776,10207,59,7,1,5,279,39,79,81.48,190.66,173.50,1355.64,13706.50,6436.92,15062.14,137.06,0.00,6325.53,13706.50,13843.56,20032.03,20169.09,7269.58
2451771,7639,2451780,11585,59990,963621,852,10083,35808,780901,1776,10207,5,25,3,3,43,39,15,2.97,7.90,1.65,93.75,24.75,44.55,118.50,1.23,0.00,31.95,24.75,25.98,56.70,57.93,-19.80
2451771,7639,2451833,15116,59990,963621,852,10083,35808,780901,1776,10207,53,29,16,4,92,39,54,42.66,102.81,45.23,3109.32,2442.42,2303.64,5551.74,122.12,0.00,1498.50,2442.42,2564.54,3940.92,4063.04,138.78
2451771,7639,2451786,7105,59990,963621,852,10083,35808,780901,1776,10207,17,25,17,3,32,39,37,54.94,154.38,1.54,5655.08,56.98,2032.78,5712.06,0.56,0.00,1770.45,56.98,57.54,1827.43,1827.99,-1975.80
2451771,7639,2451823,3059,59990,963621,852,10083,35808,780901,1776,10207,49,8,5,5,65,39,88,69.90,118.83,39.21,7006.56,3450.48,6151.20,10457.04,138.01,0.00,418.00,3450.48,3588.49,3868.48,4006.49,-2700.72
2451771,7639,2451861,13933,59990,963621,852,10083,35808,780901,1776,10207,11,26,12,5,8,39,77,62.72,149.27,16.41,10230.22,1263.57,4829.44,11493.79,15.03,1048.76,2643.41,214.81,229.84,2858.22,2873.25,-4614.63
2451771,7639,2451824,13271,59990,963621,852,10083,35808,780901,1776,10207,31,19,14,3,112,39,34,52.75,132.40,54.28,2656.08,1845.52,1793.50,4501.60,110.73,0.00,1935.62,1845.52,1956.25,3781.14,3891.87,52.02
2451771,7639,2451825,3371,59990,963621,852,10083,35808,780901,1776,10207,14,11,7,3,249,39,57,89.30,173.24,51.97,6912.39,2962.29,5090.10,9874.68,177.73,0.00,592.23,2962.29,3140.02,3554.52,3732.25,-2127.81
2451771,7639,2451878,9725,59990,963621,852,10083,35808,780901,1776,10207,13,29,10,3,46,39,35,86.33,219.27,114.02,3683.75,3990.70,3021.55,7674.45,39.90,0.00,2378.95,3990.70,4030.60,6369.65,6409.55,969.15
2451771,7639,2451834,745,59990,963621,852,10083,35808,780901,1776,10207,20,23,3,1,262,39,44,77.85,159.59,135.65,1053.36,5968.60,3425.40,7021.96,84.75,1730.89,3300.00,4237.71,4322.46,7537.71,7622.46,812.31
2451771,7639,2451788,31,59990,963621,852,10083,35808,780901,1776,10207,2,1,3,2,194,39,100,21.26,35.50,0.35,3515.00,35.00,2126.00,3550.00,2.45,0.00,497.00,35.00,37.45,532.00,534.45,-2091.00
2451771,7639,2451852,17555,59990,963621,852,10083,35808,780901,1776,10207,47,7,14,2,117,39,15,87.02,127.91,0.00,1918.65,0.00,1305.30,1918.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1305.30
2451771,7639,2451845,2315,59990,963621,852,10083,35808,780901,1776,10207,56,19,4,5,269,39,17,42.71,70.04,49.72,345.44,845.24,726.07,1190.68,67.61,0.00,35.70,845.24,912.85,880.94,948.55,119.17
2451771,7639,2451821,10237,59990,963621,852,10083,35808,780901,1776,10207,20,29,2,4,13,39,90,59.60,107.28,80.46,2413.80,7241.40,5364.00,9655.20,651.72,0.00,2413.80,7241.40,7893.12,9655.20,10306.92,1877.40
2452232,81936,2452241,14203,16812,1614684,1803,33675,8730,781278,1291,27963,53,3,4,4,294,40,92,24.49,57.30,27.50,2741.60,2530.00,2253.08,5271.60,75.90,0.00,579.60,2530.00,2605.90,3109.60,3185.50,276.92
2452232,81936,2452302,7355,16812,1614684,1803,33675,8730,781278,1291,27963,39,29,10,5,90,40,15,42.87,100.31,62.19,571.80,932.85,643.05,1504.65,0.93,914.19,315.90,18.66,19.59,334.56,335.49,-624.39
2452232,81936,2452308,14733,16812,1614684,1803,33675,8730,781278,1291,27963,53,21,12,1,300,40,25,74.12,146.75,127.67,477.00,3191.75,1853.00,3668.75,127.67,0.00,807.00,3191.75,3319.42,3998.75,4126.42,1338.75
2452232,81936,2452284,1275,16812,1614684,1803,33675,8730,781278,1291,27963,17,13,15,3,31,40,80,57.49,166.14,142.88,1860.80,11430.40,4599.20,13291.20,800.12,0.00,4784.80,11430.40,12230.52,16215.20,17015.32,6831.20
2452232,81936,2452318,12561,16812,1614684,1803,33675,8730,781278,1291,27963,33,9,3,3,246,40,59,32.09,74.12,9.63,3804.91,568.17,1893.31,4373.08,45.45,0.00,961.70,568.17,613.62,1529.87,1575.32,-1325.14
2452232,81936,2452252,3205,16812,1614684,1803,33675,8730,781278,1291,27963,1,5,5,4,76,40,87,97.37,127.55,42.09,7435.02,3661.83,8471.19,11096.85,183.09,0.00,3661.83,3661.83,3844.92,7323.66,7506.75,-4809.36
2452232,81936,2452327,5783,16812,1614684,1803,33675,8730,781278,1291,27963,25,5,6,1,49,40,63,75.34,89.65,31.37,3671.64,1976.31,4746.42,5647.95,158.10,0.00,1072.89,1976.31,2134.41,3049.20,3207.30,-2770.11
2452232,81936,2452346,2551,16812,1614684,1803,33675,8730,781278,1291,27963,43,9,1,4,210,40,24,52.53,123.44,104.92,444.48,2518.08,1260.72,2962.56,176.26,0.00,888.72,2518.08,2694.34,3406.80,3583.06,1257.36
2452232,81936,2452307,105,16812,1614684,1803,33675,8730,781278,1291,27963,15,21,4,2,110,40,21,5.29,7.67,1.68,125.79,35.28,111.09,161.07,0.00,0.00,69.09,35.28,35.28,104.37,104.37,-75.81
2452232,81936,2452294,14913,16812,1614684,1803,33675,8730,781278,1291,27963,13,1,12,1,297,40,78,25.29,55.13,20.94,2666.82,1633.32,1972.62,4300.14,6.86,1290.32,859.56,343.00,349.86,1202.56,1209.42,-1629.62
2452232,81936,2452287,12283,16812,1614684,1803,33675,8730,781278,1291,27963,45,23,14,3,295,40,43,85.42,122.15,98.94,998.03,4254.42,3673.06,5252.45,170.17,0.00,1050.49,4254.42,4424.59,5304.91,5475.08,581.36
2452232,81936,2452341,457,16812,1614684,1803,33675,8730,781278,1291,27963,33,21,12,1,217,40,25,62.96,160.54,77.05,2087.25,1926.25,1574.00,4013.50,0.00,0.00,1284.25,1926.25,1926.25,3210.50,3210.50,352.25
